sprintDayCount,regressionTestDayCount,dayStartTime,programmerCount,testerCount,maxInitialProgrammerWorkTimeInHours,maxFullRunTesterWorkTimeInHours,maxQaAutomationTime,averagePassBackCount,checkRefinement,programmerToTesterRatio,peekProgTimeToPeekCheckTimeRatio,peekCheckTimeToPeekAutomationTimeRatio,peekProgTimeToPeekAutomationTimeRatio,percentageOfSprintTicketsDone,percentageOfSprintTicketsAutomated,percentageOfProgrammerTimeSpentProgramming,percentageOfProgrammingTimeForProductiveProgramming,percentageOfProgrammingTimeForRedundantProgramming,percentageOfProgrammingTimeForFluffProgramming,percentageOfProgrammingTimeForNonFluffProgramming,percentageOfProgrammerTimeSpentCodeReview,percentageOfCodeReviewTimeForProductiveCodeReview,percentageOfCodeReviewTimeForRedundantCodeReview,percentageOfCodeReviewTimeForFluffCodeReview,percentageOfCodeReviewTimeForNonFluffCodeReview,percentageOfTesterTimeSpentChecking,percentageOfCheckingTimeForProductiveChecking,percentageOfCheckingTimeForRedundantChecking,percentageOfCheckingTimeForFluffChecking,percentageOfCheckingTimeForNonFluffChecking,projectedDeadlockAsSprintCount,projectedDeadlockAsNumberOfDays,growthRate
5,2,8.25,2,1,12.5,7.5,7.5,0.5,0.7,2:1,5:3,1:1,5:3,0.3,0,0.5921130952380952,0.8934405629555164,0.10655943704448353,0.8494596632319679,0.15054033676803216,0.0400297619047619,0.6282527881040892,0.37174721189591076,0.7620817843866171,0.2379182156133829,0.2550595238095238,0.6791131855309218,0.3208868144690782,0.3908984830805134,0.6091015169194866,28,140,0.23687281213535588
10,2,8,3,2,15,7.5,10,1.5,0.9,3:2,2:1,7.5:10,3:2,0.3333333333333333,0.047619047619047616,0.6111689814814815,0.6668876053404034,0.400151500804848,0.6259823880314365,0.3740176119685636,0.04230324074074074,0.39398084815321477,0.6060191518467852,0.5088919288645691,0.4911080711354309,0.3333333333333333,0.3221354166666667,0.6778645833333333,0.5078125,0.4921875,999,9990,0.035839929639401934
15,5,9.75,3,2,5,7.5,7.5,1.5,0.2,3:2,2:3,1:1,2:3,0.16831683168316833,0,0.4807986111111111,0.8477648588141836,0.15223514118581644,0.7589369538528201,0.24106304614717988,0.09069444444444444,0.30704441041347624,0.6929555895865237,0.6830015313935681,0.3169984686064318,0.331875,0.4559008160703076,0.5440991839296924,0.09447583176396736,0.9055241682360327,11,165,0.397834274952919
15,7,9,5,2,10,5,17.5,1.5,0.3,5:2,2:1,2:7,4:7,0.12280701754385964,0,0.5860795454545454,0.7871061560833738,0.21289384391662627,0.8227823557925351,0.17721764420746486,0.05378787878787879,0.34225352112676055,0.6577464788732394,0.842605633802817,0.1573943661971831,0.23101325757575758,0.3713875794220127,0.6286124205779873,0.511990161918426,0.4880098380815741,16,240,0.33695429391268705
10,2,8.75,4,4,17.5,2.5,5,0.5,0.4,1:1,7:1,2.5:5,17.5:5,0.5806451612903226,0.5483870967741935,0.6062065972222223,1.024414691773466,0.27436099377103174,0.35991981098303144,0.6400801890169686,0.04327256944444444,0.6479438314944834,0.3520561685055166,0.320962888665998,0.679037111334002,0.12026909722222222,0.5326596896427283,0.46734031035727175,0.25297726452544206,0.7470227354745579,414,4140,0.019009216589861752
5,2,10.5,1,1,7.5,12.5,15,1.5,0.6,1:1,3:5,12.5:15,7.5:15,0.1,0,0.63125,0.8038661008958039,0.19613389910419612,0.8736445073078737,0.12635549269212634,0,,,,,0.2577380952380952,0.07505773672055427,0.9249422632794457,0.8498845265588915,0.15011547344110854,26,130,0.14434180138568128
15,4,9,5,3,5,2.5,10,3,0.7,5:3,2:1,2.5:10,1:2,0.24175824175824176,0,0.48293859649122806,0.4801107982926165,0.5198892017073835,0.6137952956134775,0.38620470438652255,0.09513157894736841,0.16758875057630243,0.8324112494236976,0.5965882895343476,0.4034117104656524,0.34769736842105264,0.2048775360033638,0.7951224639966362,0.38894144854409757,0.6110585514559025,224,3360,0.0790497214338274
10,4,8.5,4,2,20,2.5,17.5,3.5,0.7,2:1,8:1,1:7,8:7,0.038461538461538464,0,0.6191964285714285,0.5704157654409998,0.44400384522951214,0.9562004325883201,0.04379956741167988,0.040773809523809525,0.055656934306569344,0.9443430656934306,0.9534671532846716,0.046532846715328466,0.1425595238095238,0.026096033402922755,0.9739039665970772,0.9217118997912317,0.07828810020876827,229,2290,0.055658627087198514
10,5,9.25,6,4,17.5,10,2.5,2,0.4,3:2,17.5:10,4:1,7:1,0.12280701754385964,0,0.6237731481481481,0.6969235907522173,0.3030764092477827,0.8511893717296917,0.1488106282703084,0.03564814814814815,0.2642857142857143,0.7357142857142858,0.8623376623376623,0.13766233766233765,0.21986111111111112,0.273689197725837,0.726310802274163,0.6956727732154138,0.30432722678458624,22,220,0.2687934301958307
10,3,8.75,3,2,12.5,12.5,17.5,3.5,0.4,3:2,1:1,5:7,5:7,0,0,0.6003205128205128,0.46405054280121016,0.5359494571987898,1,0,0.053792735042735046,0.1012909632571996,0.8987090367428004,1,0,0.3623397435897436,0,1,1,0,,,
15,7,9.75,5,4,17.5,20,12.5,2,0.6,5:4,17.5:20,8:5,7:5,0.12643678160919541,0,0.6375378787878788,0.8877666211157982,0.11223337888420178,0.877636504069871,0.12236349593012893,0.03710227272727273,0.21796835119959163,0.7820316488004083,0.8591117917304747,0.14088820826952528,0.25741003787878786,0.39768233238296696,0.602317667617033,0.49029706612710383,0.5097029338728961,39,585,0.22119010392715902
15,1,10.25,5,4,17.5,15,12.5,3,0.5,5:4,17.5:15,6:5,7:5,0.1724137931034483,0.06896551724137931,0.62375,0.4514445557782231,0.5867568470273881,0.8076987307949232,0.1923012692050768,0.039036458333333336,0.12141427618412275,0.8785857238158773,0.8485657104736491,0.1514342895263509,0.5288736979166667,0.08949344494368192,0.9105065550563181,0.7683880100941712,0.23161198990582876,78,1170,0.10785456240531406
10,5,9.75,6,5,20,17.5,10,4,0.5,6:5,8:7,17.5:10,2:1,0,0,0.645162037037037,0.6266370062071688,0.3733629937928313,1,0,0.03337962962962963,0.05339805825242718,0.9466019417475728,1,0,0.22733333333333333,0,1,1,0,,,
15,7,9.5,5,1,12.5,15,17.5,2.5,0.1,5:1,12.5:15,6:7,5:7,0.016666666666666666,0,0.5962878787878788,0.9664273916910177,0.033572608308982343,0.9859928852750603,0.014007114724939651,0.0515719696969697,0.08556738890929122,0.9144326110907087,0.9834741094381197,0.01652589056188028,0.24962121212121213,0.26896813353566007,0.7310318664643399,0.7310318664643399,0.26896813353566007,4,60,0.5512139605462822
15,2,8.75,5,1,15,10,15,1,0.8,5:1,3:2,2:3,1:1,0.12658227848101267,0,0.5983088235294117,0.8945966982098235,0.10540330179017655,0.8252427184466019,0.17475728155339806,0.05080882352941177,0.3627592860588519,0.6372407139411481,0.7467438494934877,0.2532561505065123,0.5172794117647059,0.47571665482113246,0.5242833451788675,0.24757166548211323,0.7524283345178867,149,2235,0.11016346837242359
15,4,8.75,6,2,12.5,7.5,5,3,0.6,3:1,5:3,7.5:5,12.5:5,0.07142857142857142,0,0.5939510233918128,0.7750223070059383,0.22497769299406173,0.9036337343466355,0.09636626565336451,0.05082236842105263,0.10140237324703344,0.8985976267529665,0.8852930600503416,0.1147069399496584,0.38788377192982454,0.18657243816254418,0.8134275618374558,0.5369611307420494,0.4630388692579505,84,1260,0.11943462897526502
10,4,9.25,4,2,10,5,12.5,1.5,0.5,2:1,2:1,2:5,4:5,0.20689655172413793,0,0.5556175595238095,0.7381319049213257,0.26186809507867426,0.7107465684633412,0.28925343153665883,0.06588541666666667,0.2619988706945229,0.7380011293054771,0.6945228684359119,0.30547713156408807,0.2648065476190476,0.38550154537791514,0.6144984546220849,0.3700477662264681,0.6299522337735319,29,290,0.24922731104242765
10,2,10.25,5,2,20,20,5,3.5,0.1,5:2,1:1,4:1,4:1,0.10526315789473684,0,0.6204513888888888,0.7838155464771391,0.2161844535228608,0.8523140634618613,0.14768593653813866,0.03760416666666667,0.10341643582640812,0.8965835641735919,0.8799630655586335,0.12003693444136658,0.4666666666666667,0.2619047619047619,0.7380952380952381,0.5013020833333334,0.4986979166666667,8,80,0.3723958333333333
10,3,9.25,5,3,7.5,17.5,7.5,3,0.7,5:3,3:7,7:3,1:1,0.01098901098901099,0,0.5281730769230769,0.8811214272710722,0.11887857272892773,0.988955640512167,0.011044359487833,0.07342948717948718,0.03317328677433435,0.9668267132256656,0.986905281536447,0.013094718463553033,0.3798076923076923,0.03614627285513362,0.9638537271448664,0.9277074542897328,0.07229254571026723,126,1260,0.08579465541490858
15,5,8.75,5,2,15,15,7.5,0.5,0.4,5:2,1:1,2:1,2:1,0.10891089108910891,0,0.6075625,0.9354661728903062,0.06453382710969378,0.8764530398107191,0.12354696018928094,0.04702083333333333,0.6863092600797519,0.3136907399202481,0.8094816127603013,0.19051838723969872,0.3484375,0.48849028400597905,0.511509715994021,0.45366218236173395,0.546337817638266,13,195,0.39865470852017937
10,5,10,5,3,12.5,17.5,5,2.5,0.6,5:3,5:7,17.5:5,12.5:5,0.02857142857142857,0,0.5974722222222222,0.8613138686131386,0.1386861313868613,0.9725696220186899,0.02743037798131015,0.04630555555555556,0.07258548290341932,0.9274145170965807,0.9304139172165566,0.06958608278344332,0.22828703703703704,0.10018251875887244,0.8998174812411276,0.7996349624822551,0.20036503751774487,64,640,0.11295883187994321
20,9,8.75,5,4,17.5,7.5,5,1.5,0.5,5:4,7:3,7.5:5,17.5:5,0.3561643835616438,0.1917808219178082,0.6423419540229885,0.6764265103898718,0.4034938600219205,0.5881629275057597,0.4118370724942403,0.03879310344827586,0.36666666666666664,0.6333333333333333,0.5448148148148149,0.4551851851851852,0.18608117816091954,0.32603030595502364,0.6739696940449763,0.39098542611717013,0.6090145738828299,102,2040,0.0914310320080379
20,2,9.75,5,5,20,10,12.5,2.5,0.7,1:1,2:1,4:5,8:5,0.3793103448275862,0.3448275862068966,0.636344696969697,0.524450132444418,0.6452572993243847,0.6711509271109259,0.32884907288907406,0.03984848484848485,0.1682509505703422,0.8317490494296578,0.5893536121673004,0.41064638783269963,0.29613636363636364,0.16123049373241238,0.8387695062675876,0.5205295471987721,0.4794704528012279,649,12980,0.024744587121567158
5,1,10.25,3,2,10,12.5,15,0.5,0.4,3:2,4:5,12.5:15,2:3,0.35,0,0.5247685185185185,0.7999558888398765,0.20004411116012352,0.6676224084693427,0.33237759153065727,0.04583333333333333,0.6565656565656566,0.3434343434343434,0.6818181818181818,0.3181818181818182,0.4279513888888889,0.6823529411764706,0.3176470588235294,0.3010141987829615,0.6989858012170386,8,40,0.49290060851926976
20,4,10.5,1,1,12.5,5,15,2.5,0.1,1:1,12.5:5,1:3,12.5:15,0.4,0.3,0.6997395833333333,0.6243642228011413,0.6334201711946409,0.4129760575610966,0.5870239424389033,0,,,,,0.13012152777777777,0.23015343562374915,0.7698465643762509,0.2601734489659773,0.7398265510340227,285,5700,0.013419066256639642
10,1,8.5,4,2,17.5,12.5,15,4,0.1,2:1,7:5,12.5:15,17.5:15,0.0625,0,0.6322443181818181,0.4611697745824908,0.5560548191417659,0.886767018647495,0.11323298135250505,0.03314393939393939,0.06285714285714286,0.9371428571428572,0.9171428571428571,0.08285714285714285,0.3398674242424242,0.06937865700752299,0.930621342992477,0.861242685984954,0.13875731401504598,17,170,0.18015187221785808
10,1,9.25,5,2,10,17.5,17.5,3.5,0.7,5:2,4:7,1:1,4:7,0.05454545454545454,0,0.5601136363636363,0.8368837492391966,0.1631162507608034,0.9568539933725569,0.04314600662744302,0.059772727272727276,0.08871989860583017,0.9112801013941698,0.8662864385297845,0.13371356147021546,0.5735795454545455,0.17847119035826317,0.8215288096417368,0.5823014693742777,0.4176985306257223,105,1050,0.09839854713554565
20,8,9.25,4,4,15,15,10,2,0.8,1:1,1:1,3:2,3:2,0.19402985074626866,0,0.6190104166666667,0.5985936654847046,0.4014063345152954,0.7872167798545585,0.21278322014544143,0.04916294642857143,0.20469163828982218,0.7953083617101778,0.7260688611426409,0.27393113885735904,0.29453125,0.20980169256031325,0.7901983074396868,0.5728179866110901,0.42718201338890993,287,5740,0.07319691802450423
20,4,9,4,3,20,15,5,1,0.8,4:3,4:3,3:1,4:1,0.5,0.15217391304347827,0.6351996527777778,0.6582507687051589,0.391219678852067,0.4976084728390844,0.5023915271609156,0.041167534722222225,0.42962572482867684,0.5703742751713231,0.3621507643647865,0.6378492356352135,0.42442129629629627,0.40666757567493866,0.5933324243250614,0.2854513226070357,0.7145486773929642,297,5940,0.07104740630429388
5,2,8.25,4,1,12.5,17.5,5,2,0.3,4:1,5:7,17.5:5,12.5:5,0,0,0.5708333333333333,1,0,1,0,0.04188988095238095,0.07992895204262877,0.9200710479573713,1,0,0.29464285714285715,0,1,1,0,,,
10,1,8.25,2,1,12.5,17.5,7.5,1.5,0.5,2:1,5:7,7:3,5:3,0.05,0,0.5664772727272728,0.7039451688398529,0.2960548311601471,0.9495152123035774,0.0504847876964226,0.05037878787878788,0.2819548872180451,0.7180451127819549,0.9548872180451128,0.045112781954887216,0.5645833333333333,0.12915129151291513,0.8708487084870848,0.8215363971821537,0.17846360281784637,24,240,0.19557195571955718
15,5,10.75,3,1,20,12.5,10,1.5,0.8,3:1,8:5,12.5:10,2:1,0.14634146341463414,0,0.6339930555555555,0.8176789528451722,0.18232104715482775,0.7555178268251274,0.24448217317487267,0.03611111111111111,0.31153846153846154,0.6884615384615385,0.7461538461538462,0.25384615384615383,0.33427083333333335,0.4334683702087878,0.5665316297912122,0.24400124649423496,0.7559987535057651,143,2145,0.09753817388594578
10,5,10.5,3,3,15,2.5,7.5,1,0.5,1:1,6:1,1:3,2:1,0.25925925925925924,0.25925925925925924,0.6150925925925926,0.7407045009784736,0.42992623814541625,0.8345626975763962,0.1654373024236038,0.040185185185185185,0.3433179723502304,0.6566820276497696,0.7626728110599078,0.23732718894009217,0.09777777777777778,0.2959280303030303,0.7040719696969697,0.5894886363636364,0.41051136363636365,183,1830,0.04909796757250514
5,1,10,1,1,2.5,15,10,2.5,0.8,1:1,2.5:15,3:2,2.5:10,0.05,0,0.5618055555555556,0.9054388133498146,0.09456118665018541,0.9425216316440049,0.057478368355995055,0,,,,,0.46145833333333336,0.12490594431903687,0.8750940556809631,0.8750940556809631,0.12490594431903687,121,605,0.07223476297968397
15,2,8.75,3,2,7.5,7.5,20,1,0.1,3:2,1:1,7.5:20,7.5:20,0.5166666666666667,0,0.5375816993464052,0.75,0.25,0.36231003039513676,0.6376899696048632,0.07712418300653595,0.475635593220339,0.524364406779661,0.3845338983050847,0.6154661016949152,0.5051470588235294,0.5653808830664726,0.4346191169335274,0.1168122270742358,0.8831877729257642,7,105,0.5355409995147986
5,1,10.25,3,2,20,7.5,5,2.5,0.3,3:2,8:3,7.5:5,4:1,0.09090909090909091,0.09090909090909091,0.602662037037037,0.6552717495678894,0.3785289033992702,0.9807950835413866,0.019204916458613407,0.027314814814814816,0.2330508474576271,0.7669491525423728,0.9322033898305084,0.06779661016949153,0.24114583333333334,0.28797696184305255,0.7120230381569475,0.802735781137509,0.19726421886249101,35,175,0.10351437699680512
10,3,8.5,2,2,7.5,12.5,17.5,3,0.7,1:1,3:5,5:7,3:7,0.045454545454545456,0,0.5234775641025641,0.5533445583958365,0.4466554416041635,0.9407622837899893,0.05923771621001071,0.075,0.13034188034188035,0.8696581196581197,0.8717948717948718,0.1282051282051282,0.36338141025641024,0.016758544652701213,0.9832414553472988,0.9497243660418964,0.05027563395810364,147,1470,0.07100330760749725
5,2,10.5,2,2,15,15,7.5,2,0.2,1:1,1:1,2:1,2:1,0,0,0.6035714285714285,0.7209072978303748,0.27909270216962523,1,0,0.03214285714285714,0,1,1,0,0.24270833333333333,0,1,1,0,,,
10,5,10,3,2,12.5,5,7.5,1.5,0.8,3:2,12.5:5,2:3,5:3,0.24242424242424243,0.030303030303030304,0.5918981481481481,0.6806413766132187,0.371998435666797,0.7928822839264763,0.20711771607352367,0.05435185185185185,0.31175468483816016,0.6882453151618398,0.8551959114139693,0.14480408858603067,0.16361111111111112,0.3200339558573854,0.6799660441426146,0.5649405772495756,0.4350594227504245,243,2430,0.07395179927368768
10,5,9.5,3,2,12.5,17.5,10,3.5,0.6,3:2,5:7,17.5:10,12.5:10,0,0,0.5934722222222222,0.8820500819096654,0.11794991809033466,1,0,0.05171296296296296,0.06535362578334826,0.9346463742166518,1,0,0.22555555555555556,0,1,1,0,,,
10,2,8.75,5,1,12.5,20,17.5,1.5,0.7,5:1,12.5:20,8:7,5:7,0.028169014084507043,0,0.5676388888888889,0.9223758257890874,0.07762417421091265,0.973330070956692,0.02666992904330805,0.058090277777777775,0.3066347878063359,0.6933652121936641,0.9509862522414824,0.049013747758517634,0.46805555555555556,0.35311572700296734,0.6468842729970327,0.5022255192878339,0.4977744807121662,49,490,0.14799703264094954
15,6,8.75,6,2,10,15,17.5,1.5,0.8,3:1,2:3,6:7,4:7,0.04878048780487805,0,0.5636739417989418,0.9388401630928984,0.061159836907101583,0.9448534803907189,0.05514651960928104,0.061557539682539686,0.233682514101531,0.7663174858984689,0.9038409884501746,0.09615901154982541,0.29375,0.33671057075312394,0.6632894292468761,0.41286727456940225,0.5871327254305978,172,2580,0.09354947652819993
15,6,10.5,4,3,12.5,12.5,12.5,2,0.7,4:3,1:1,1:1,1:1,0.09722222222222222,0,0.5963541666666666,0.7242669993761697,0.2757330006238303,0.8464545643584945,0.15354543564150552,0.05451388888888889,0.20291173794358508,0.7970882620564149,0.8466787989080983,0.15332120109190173,0.29365079365079366,0.17916666666666667,0.8208333333333333,0.6050675675675675,0.3949324324324324,117,1755,0.10822072072072073
10,2,8.5,2,1,2.5,20,15,2,0.6,2:1,2.5:20,4:3,2.5:15,0.03333333333333333,0,0.40477430555555555,0.9438129959253699,0.056187004074630065,0.9450997212095218,0.054900278790478235,0.11050347222222222,0.1767478397486253,0.8232521602513747,0.9567949725058916,0.04320502749410841,0.4690972222222222,0.25906735751295334,0.7409326424870466,0.6332346410066617,0.3667653589933383,28,280,0.19096965210954847
10,2,8.75,3,3,15,12.5,17.5,1.5,0.2,1:1,6:5,5:7,6:7,0.35714285714285715,0.07142857142857142,0.5857638888888889,1.06984785615491,0.2609168148587236,0.7567674372653626,0.24323256273463742,0.055266203703703706,0.39162303664921466,0.6083769633507854,0.5319371727748691,0.4680628272251309,0.2662615740740741,0.4144751141056292,0.5855248858943708,0.4064333840469463,0.5935666159530537,25,250,0.17624858472763869
20,8,10,6,3,15,7.5,7.5,3.5,0.8,2:1,2:1,1:1,2:1,0.05042016806722689,0,0.6078869047619048,0.6481232150142799,0.3518767849857201,0.8976540187678499,0.10234598123215015,0.05048363095238095,0.08695652173913043,0.9130434782608695,0.9071481208548269,0.09285187914517318,0.2845238095238095,0.09536262203626221,0.9046373779637378,0.7054567642956764,0.29454323570432356,516,10320,0.04375871687587169
15,5,8.25,3,2,10,17.5,5,1,0.4,3:2,4:7,17.5:5,2:1,0.09230769230769231,0,0.5861111111111111,0.7874407582938389,0.21255924170616114,0.9083530805687203,0.09164691943127962,0.056875,0.4713064713064713,0.5286935286935287,0.9017094017094017,0.09829059829059829,0.34848958333333335,0.2563144522492901,0.7436855477507099,0.6895830219698101,0.3104169780301898,18,270,0.2853086235241369
20,7,10,2,2,15,15,7.5,2.5,0.1,1:1,1:1,2:1,2:1,0.17647058823529413,0,0.6047067901234567,0.5943600867678959,0.40563991323210413,0.7973076432308281,0.20269235676917188,0.06122685185185185,0.20982986767485823,0.7901701323251418,0.847511027095148,0.15248897290485192,0.34054783950617284,0.1659680525659907,0.8340319474340093,0.6417808995128583,0.35821910048714173,13,260,0.2875269060836071
10,3,9.5,1,1,17.5,12.5,7.5,2.5,0.5,1:1,7:5,5:3,7:3,0.2222222222222222,0,0.6793269230769231,0.6069827789573012,0.39301722104269876,0.8018400566171267,0.19815994338287332,0,,,,,0.366025641025641,0.2548161120840631,0.7451838879159369,0.388353765323993,0.611646234676007,23,230,0.21322241681260945
5,1,9.75,3,2,12.5,17.5,20,2,0.5,3:2,5:7,17.5:20,12.5:20,0.21428571428571427,0,0.5550925925925926,0.7504170141784821,0.24958298582151794,0.8790658882402002,0.12093411175979983,0.04375,0.5026455026455027,0.4973544973544973,0.7116402116402116,0.28835978835978837,0.42378472222222224,0.2437525604260549,0.7562474395739451,0.802130274477673,0.19786972552232693,17,85,0.2552232691519869
15,7,10,5,3,5,2.5,5,2,0.7,5:3,2:1,2.5:5,1:1,0.1360544217687075,0,0.4957007575757576,0.6557139036411569,0.3442860963588431,0.7341535169831506,0.26584648301684943,0.0878219696969697,0.24822083243476387,0.7517791675652361,0.7308604701315505,0.2691395298684494,0.21338383838383837,0.21420118343195266,0.7857988165680473,0.42707100591715974,0.5729289940828403,179,2685,0.09319526627218935
5,2,8.5,1,1,7.5,7.5,15,3.5,0.1,1:1,1:1,7.5:15,7.5:15,0,0,0.6491071428571429,0.5447042640990372,0.45529573590096284,1,0,0,,,,,0.2648809523809524,0,1,1,0,,,
15,2,9.75,3,2,15,17.5,15,3,0.7,3:2,6:7,17.5:15,1:1,0,0,0.6349264705882353,0.39278131634819535,0.6072186836518046,1,0,0.033537581699346404,0.0682095006090134,0.9317904993909866,1,0,0.500061274509804,0,1,1,0,,,
5,2,9.5,3,2,17.5,5,15,1.5,0.4,3:2,17.5:5,1:3,17.5:15,0.16666666666666666,0.16666666666666666,0.6040674603174603,0.9405485301363113,0.2318935785843324,0.8467728691082279,0.15322713089177203,0.030257936507936508,0.19344262295081968,0.8065573770491803,0.9180327868852459,0.08196721311475409,0.11116071428571428,0.29451137884872824,0.7054886211512718,0.7054886211512718,0.29451137884872824,94,470,0.053978853644963826
10,2,10.5,2,2,10,7.5,7.5,3,0.6,1:1,4:3,1:1,4:3,0.23529411764705882,0.17647058823529413,0.5681423611111112,0.7624140565317036,0.4163483575248281,0.7043544690603514,0.29564553093964857,0.04904513888888889,0.1415929203539823,0.8584070796460177,0.7451327433628319,0.25486725663716814,0.32526041666666666,0.10515078729650387,0.8948492127034962,0.808380037363224,0.19161996263677608,146,1460,0.06304657311368721
10,3,8.75,1,1,15,2.5,12.5,2,0.2,1:1,6:1,1:5,6:5,0.2857142857142857,0.2857142857142857,0.673397435897436,0.6161351737267967,0.601142313184198,0.8143741075678248,0.18562589243217514,0,,,,,0.12147435897435897,0.3258575197889182,0.6741424802110818,0.5646437994722955,0.43535620052770446,94,940,0.0466786355475763
15,6,9.5,6,3,7.5,7.5,7.5,2.5,0.6,2:1,1:1,1:1,1:1,0.0736196319018405,0,0.5375165343915344,0.8142668184195146,0.1857331815804854,0.8329078101448829,0.16709218985511703,0.07344576719576719,0.10423232778027916,0.8957676722197209,0.834759117514633,0.16524088248536695,0.2736772486772487,0.21967133881101983,0.7803286611889801,0.32443209279845336,0.6755679072015467,87,1305,0.11998550024166264
20,4,8.5,2,1,5,15,5,1,0.8,2:1,1:3,3:1,1:1,0.08602150537634409,0,0.49071180555555555,0.9378206262161684,0.06217937378383159,0.905448434459579,0.09455156554042102,0.09066840277777778,0.39348970799425564,0.6065102920057444,0.8769746290090953,0.12302537099090474,0.46953125,0.48844518395267145,0.5115548160473286,0.43298206692549457,0.5670179330745054,144,2880,0.10889258643002403
10,3,8,5,4,5,10,7.5,1,0.6,5:4,1:2,4:3,2:3,0.23008849557522124,0,0.48096153846153844,0.8639210982273757,0.13607890177262427,0.7375049980007997,0.26249500199920034,0.08528846153846154,0.4381811349116873,0.5618188650883127,0.7023675310033822,0.2976324689966178,0.3540865384615385,0.5798823263181715,0.42011767368182845,0.2064946820547635,0.7935053179452365,38,380,0.2554876668929622
10,1,11,4,3,2.5,5,17.5,1,0.2,4:3,2.5:5,2:7,1:7,0.44,0,0.4056818181818182,0.670751633986928,0.3292483660130719,0.49638188608776845,0.5036181139122315,0.1127840909090909,0.35558354324097396,0.644416456759026,0.4819479429051218,0.5180520570948782,0.5255050505050505,0.45747236905333977,0.5425276309466602,0.19557904853435848,0.8044209514656415,12,120,0.41194137433926
15,7,10,4,2,2.5,7.5,12.5,1,0.1,2:1,1:3,3:5,1:5,0.06666666666666667,0,0.41425189393939393,0.9193050634358212,0.08069493656417877,0.8670133729569094,0.13298662704309064,0.12109375,0.3869012707722385,0.6130987292277615,0.8907135874877811,0.10928641251221896,0.23678977272727272,0.4417116576684663,0.5582883423315337,0.1859628074385123,0.8140371925614877,8,120,0.44831033793241354
10,4,10.75,5,4,7.5,17.5,15,2.5,0.6,5:4,3:7,17.5:15,7.5:15,0.05434782608695652,0,0.5268154761904762,0.8497260041805548,0.15027399581944523,0.9511891983503756,0.048810801649624314,0.07294642857142856,0.11260709914320685,0.8873929008567931,0.9175846593227254,0.08241534067727459,0.2953125,0.21491559586797682,0.7850844041320232,0.7709750566893424,0.2290249433106576,53,530,0.15747039556563366
15,1,10.25,1,1,12.5,5,2.5,2.5,0.8,1:1,12.5:5,2:1,5:1,0.5714285714285714,0.5714285714285714,0.6888020833333334,0.4015122873345936,0.7028355387523629,0.33497164461247636,0.6650283553875236,0,,,,,0.24752604166666667,0.19831667543398213,0.8016833245660179,0.37085744345081534,0.6291425565491846,3216,48240,0.0040766408479412965
5,1,9.5,4,4,15,15,12.5,3.5,0.4,1:1,1:1,6:5,6:5,0.058823529411764705,0,0.5625868055555555,0.7065267705600987,0.32325258447770405,0.9817929331893226,0.018207066810677363,0.04001736111111111,0.0737527114967462,0.9262472885032538,0.9674620390455532,0.03253796095444685,0.3532986111111111,0.1199017199017199,0.8800982800982801,0.8800982800982801,0.1199017199017199,27,135,0.1717100633356791
15,6,8.75,4,4,10,17.5,7.5,2,0.1,1:1,4:7,7:3,4:3,0.10227272727272728,0,0.5602678571428571,0.7808764940239044,0.21912350597609562,0.8531651173085436,0.1468348826914564,0.06785714285714285,0.21271929824561403,0.7872807017543859,0.8358918128654971,0.16410818713450293,0.2977430555555556,0.22857142857142856,0.7714285714285715,0.6057476051645148,0.3942523948354852,11,165,0.35235318617242817
5,1,9.75,2,2,15,7.5,2.5,3,0.2,1:1,2:1,3:1,6:1,0.1,0,0.5763888888888888,0.6960843373493976,0.30391566265060244,0.9451807228915663,0.054819277108433734,0.03975694444444444,0.03056768558951965,0.9694323144104804,0.9388646288209607,0.0611353711790393,0.21579861111111112,0.0925181013676589,0.9074818986323411,0.8149637972646823,0.1850362027353178,30,150,0.09573612228479485
5,2,9.25,2,2,7.5,12.5,17.5,1,0.6,1:1,3:5,5:7,3:7,0.2,0,0.502529761904762,0.8238081137103939,0.17619188628960616,0.8406870002961209,0.1593129997038792,0.0675595238095238,0.5220264317180616,0.4779735682819383,0.7180616740088106,0.28193832599118945,0.2755952380952381,0.5291576673866091,0.4708423326133909,0.4908207343412527,0.5091792656587473,18,90,0.3029157667386609
15,5,8.25,4,3,5,5,10,4,0.8,4:3,1:1,1:2,1:2,0.16091954022988506,0,0.47020833333333334,0.5206579530350022,0.47934204696499777,0.6596699158174568,0.3403300841825432,0.10296875,0.12999494183105717,0.8700050581689428,0.597622660596864,0.4023773394031361,0.30694444444444446,0.16459276018099547,0.8354072398190046,0.40452488687782806,0.5954751131221719,478,7170,0.04841628959276018
15,2,10,1,1,17.5,2.5,17.5,2.5,0.7,1:1,7:1,1:7,1:1,0.3333333333333333,0.16666666666666666,0.7129901960784314,0.573392918528704,0.6149879683740117,0.31454107940873155,0.6854589205912685,0,,,,,0.09264705882352942,0.17857142857142858,0.8214285714285714,0.10714285714285714,0.8928571428571429,3090,46350,0.0021598272138228943
